idx,split,label,dur,sr,ch,subtype
6791,test,-1,2.3023125,16000,1,PCM_16
6792,train,0,1.5256875,16000,1,PCM_16
6793,test,-1,2.5025,16000,1,PCM_16
6794,test,-1,4.2375625,16000,1,PCM_16
6795,train,4,2.035375,16000,1,PCM_16
6796,train,1,2.102125,16000,1,PCM_16
6797,train,2,3.8038125,16000,1,PCM_16
6798,train,3,2.06875,16000,1,PCM_16
6799,train,0,4.1374375,16000,1,PCM_16
6800,train,5,2.402375,16000,1,PCM_16
6801,train,0,2.1688125,16000,1,PCM_16
6802,train,2,2.2021875,16000,1,PCM_16
6803,train,5,2.3356875,16000,1,PCM_16
6804,train,5,2.7026875,16000,1,PCM_16
6805,train,1,2.469125,16000,1,PCM_16
6806,train,2,3.7704375,16000,1,PCM_16
6807,train,5,2.102125,16000,1,PCM_16
6808,train,2,2.56925,16000,1,PCM_16
6809,train,2,3.8705625,16000,1,PCM_16
6810,test,-1,2.602625,16000,1,PCM_16
6811,train,2,2.8361875,16000,1,PCM_16
6812,train,0,2.7026875,16000,1,PCM_16
6813,train,3,1.5390625,16000,1,PCM_16
6814,train,4,2.6095625,16000,1,PCM_16
6815,test,-1,2.2689375,16000,1,PCM_16
6816,train,0,3.2699375,16000,1,PCM_16
6817,train,3,2.5025,16000,1,PCM_16
6818,train,2,2.233375,16000,1,PCM_16
6819,train,5,2.2021875,16000,1,PCM_16
6820,train,3,1.6349375,16000,1,PCM_16
6821,train,0,2.6359375,16000,1,PCM_16
6822,train,2,2.329625,16000,1,PCM_16
6823,train,3,2.402375,16000,1,PCM_16
6824,train,3,3.036375,16000,1,PCM_16
6825,train,1,2.43575,16000,1,PCM_16
6826,train,3,2.2021875,16000,1,PCM_16
6827,train,0,4.2375625,16000,1,PCM_16
6828,train,0,2.2514375,16000,1,PCM_16
6829,train,0,2.43575,16000,1,PCM_16
6830,train,5,2.2755625,16000,1,PCM_16
6831,train,2,2.2021875,16000,1,PCM_16
6832,train,1,4.1374375,16000,1,PCM_16
6833,train,3,3.970625,16000,1,PCM_16
6834,train,1,2.1688125,16000,1,PCM_16
6835,train,0,2.2021875,16000,1,PCM_16
6836,train,0,2.5025,16000,1,PCM_16
6837,train,4,2.3356875,16000,1,PCM_16
6838,train,5,2.56925,16000,1,PCM_16
6839,train,3,2.7694375,16000,1,PCM_16
6840,train,4,4.6379375,16000,1,PCM_16
6841,train,2,3.3033125,16000,1,PCM_16
6842,train,1,1.8685625,16000,1,PCM_16
6843,test,-1,2.6693125,16000,1,PCM_16
6844,train,5,2.2161875,16000,1,PCM_16
6845,train,5,2.1688125,16000,1,PCM_16
6846,train,1,2.1204375,16000,1,PCM_16
6847,train,2,2.2689375,16000,1,PCM_16
6848,train,0,1.561625,16000,1,PCM_16
6849,train,0,1.8685,16000,1,PCM_16
6850,test,-1,2.3356875,16000,1,PCM_16
6851,train,3,1.7385,16000,1,PCM_16
6852,train,4,2.7680625,16000,1,PCM_16
6853,train,4,2.415125,16000,1,PCM_16
6854,test,-1,2.7026875,16000,1,PCM_16
6855,train,3,1.534875,16000,1,PCM_16
6856,train,3,2.43575,16000,1,PCM_16
6857,train,5,2.7360625,16000,1,PCM_16
6858,train,0,2.5025,16000,1,PCM_16
6859,train,4,3.3033125,16000,1,PCM_16
6860,train,5,1.8351875,16000,1,PCM_16
6861,train,3,3.536875,16000,1,PCM_16
6862,test,-1,2.535875,16000,1,PCM_16
6863,train,1,1.890375,16000,1,PCM_16
6864,train,4,2.035375,16000,1,PCM_16
6865,train,3,2.3356875,16000,1,PCM_16
6866,train,1,1.92075,16000,1,PCM_16
6867,train,4,2.305125,16000,1,PCM_16
6868,train,2,3.6035625,16000,1,PCM_16
6869,train,4,2.8028125,16000,1,PCM_16
6870,train,0,2.535875,16000,1,PCM_16
6871,train,1,3.6703125,16000,1,PCM_16
6872,train,3,2.902875,16000,1,PCM_16
6873,train,5,1.601625,16000,1,PCM_16
6874,train,5,2.0989375,16000,1,PCM_16
6875,train,0,4.004,16000,1,PCM_16
6876,train,0,2.602625,16000,1,PCM_16
6877,train,3,2.602625,16000,1,PCM_16
6878,train,4,2.8028125,16000,1,PCM_16
6879,train,4,2.511625,16000,1,PCM_16
6880,train,4,2.93625,16000,1,PCM_16
6881,train,5,2.535875,16000,1,PCM_16
6882,train,1,2.1439375,16000,1,PCM_16
6883,train,3,1.7016875,16000,1,PCM_16
6884,train,0,1.4338125,16000,1,PCM_16
6885,test,-1,3.1364375,16000,1,PCM_16
6886,train,0,3.1364375,16000,1,PCM_16
6887,train,5,2.402375,16000,1,PCM_16
6888,train,1,1.7684375,16000,1,PCM_16
6889,train,5,1.7350625,16000,1,PCM_16
6890,train,5,2.002,16000,1,PCM_16
6891,train,0,2.0614375,16000,1,PCM_16
6892,train,3,3.43675,16000,1,PCM_16
6893,train,5,1.7350625,16000,1,PCM_16
6894,train,1,3.8371875,16000,1,PCM_16
6895,train,2,2.6018125,16000,1,PCM_16
6896,train,2,3.1698125,16000,1,PCM_16
6897,train,3,2.2755625,16000,1,PCM_16
6898,train,4,2.43575,16000,1,PCM_16
6899,train,1,3.1364375,16000,1,PCM_16
6900,train,0,2.969625,16000,1,PCM_16
6901,train,3,3.06975,16000,1,PCM_16
6902,test,-1,3.8371875,16000,1,PCM_16
6903,train,1,2.43575,16000,1,PCM_16
6904,train,0,1.88825,16000,1,PCM_16
6905,train,1,1.968625,16000,1,PCM_16
6906,train,4,3.103125,16000,1,PCM_16
6907,train,4,2.2358125,16000,1,PCM_16
6908,train,5,2.176375,16000,1,PCM_16
6909,train,5,2.0195625,16000,1,PCM_16
6910,test,-1,2.2021875,16000,1,PCM_16
6911,train,5,1.9833125,16000,1,PCM_16
6912,train,3,2.1354375,16000,1,PCM_16
6913,train,4,2.8361875,16000,1,PCM_16
6914,test,-1,2.3023125,16000,1,PCM_16
6915,train,3,3.8038125,16000,1,PCM_16
6916,train,1,2.602625,16000,1,PCM_16
6917,train,1,2.002,16000,1,PCM_16
6918,train,3,2.6359375,16000,1,PCM_16
6919,train,4,3.003,16000,1,PCM_16
6920,train,2,3.003,16000,1,PCM_16
6921,train,1,1.901875,16000,1,PCM_16
6922,train,0,1.3901875,16000,1,PCM_16
6923,train,0,1.802375,16000,1,PCM_16
6924,train,0,2.2564375,16000,1,PCM_16
6925,train,1,1.7684375,16000,1,PCM_16
6926,train,1,3.2031875,16000,1,PCM_16
6927,test,-1,2.3356875,16000,1,PCM_16
6928,train,0,1.7128125,16000,1,PCM_16
6929,train,4,2.369,16000,1,PCM_16
6930,train,1,1.8351875,16000,1,PCM_16
6931,train,5,2.013125,16000,1,PCM_16
6932,train,0,2.902875,16000,1,PCM_16
6933,train,4,2.49225,16000,1,PCM_16
6934,train,0,4.104125,16000,1,PCM_16
6935,test,-1,2.7694375,16000,1,PCM_16
6936,train,0,1.738375,16000,1,PCM_16
6937,train,3,2.469125,16000,1,PCM_16
6938,train,5,3.637,16000,1,PCM_16
6939,train,5,2.2021875,16000,1,PCM_16
6940,train,5,3.2699375,16000,1,PCM_16
6941,train,2,1.7684375,16000,1,PCM_16
6942,train,0,1.6725,16000,1,PCM_16
6943,train,0,4.004,16000,1,PCM_16
6944,test,-1,2.1688125,16000,1,PCM_16
6945,train,4,2.1688125,16000,1,PCM_16
6946,train,2,2.147,16000,1,PCM_16
6947,test,-1,3.470125,16000,1,PCM_16
6948,train,2,2.4301875,16000,1,PCM_16
6949,test,-1,2.06875,16000,1,PCM_16
6950,train,4,2.402375,16000,1,PCM_16
6951,train,5,1.9228125,16000,1,PCM_16
6952,train,5,2.11225,16000,1,PCM_16
6953,train,4,2.469125,16000,1,PCM_16
6954,train,2,2.93625,16000,1,PCM_16
6955,test,-1,3.06975,16000,1,PCM_16
6956,train,0,1.5093125,16000,1,PCM_16
6957,train,3,2.43575,16000,1,PCM_16
6958,train,4,2.497375,16000,1,PCM_16
6959,test,-1,2.469125,16000,1,PCM_16
6960,train,2,2.035375,16000,1,PCM_16
6961,test,-1,3.970625,16000,1,PCM_16
6962,test,-1,2.6693125,16000,1,PCM_16
6963,train,2,2.102125,16000,1,PCM_16
6964,train,2,3.93725,16000,1,PCM_16
6965,train,5,2.2826875,16000,1,PCM_16
6966,train,5,2.0196875,16000,1,PCM_16
6967,train,4,3.970625,16000,1,PCM_16
6968,train,0,1.5464375,16000,1,PCM_16
6969,train,3,2.402375,16000,1,PCM_16
6970,train,5,1.93525,16000,1,PCM_16
6971,train,0,2.1354375,16000,1,PCM_16
6972,train,2,3.3033125,16000,1,PCM_16
6973,train,0,2.102125,16000,1,PCM_16
6974,train,1,1.968625,16000,1,PCM_16
6975,test,-1,3.470125,16000,1,PCM_16
6976,train,4,2.534,16000,1,PCM_16
6977,train,3,3.5035,16000,1,PCM_16
6978,test,-1,2.7026875,16000,1,PCM_16
6979,test,-1,3.5035,16000,1,PCM_16
6980,train,2,2.969625,16000,1,PCM_16
6981,train,5,2.035375,16000,1,PCM_16
6982,train,0,2.93625,16000,1,PCM_16
6983,train,3,2.1688125,16000,1,PCM_16
6984,train,5,2.8361875,16000,1,PCM_16
6985,train,2,3.1364375,16000,1,PCM_16
6986,train,4,3.7370625,16000,1,PCM_16
6987,train,0,3.06975,16000,1,PCM_16
6988,train,3,2.2826875,16000,1,PCM_16
6989,train,1,2.56925,16000,1,PCM_16
6990,train,3,2.602625,16000,1,PCM_16
6991,train,2,2.369,16000,1,PCM_16
6992,train,0,2.902875,16000,1,PCM_16
6993,train,0,2.8695,16000,1,PCM_16
6994,train,5,3.43675,16000,1,PCM_16
6995,train,1,2.902875,16000,1,PCM_16
6996,train,0,1.8351875,16000,1,PCM_16
6997,train,1,2.024,16000,1,PCM_16
6998,train,4,2.3525625,16000,1,PCM_16
6999,train,5,2.2355625,16000,1,PCM_16
7000,train,0,2.102125,16000,1,PCM_16
7001,train,4,2.3055625,16000,1,PCM_16
7002,train,3,1.59125,16000,1,PCM_16
7003,train,2,1.901875,16000,1,PCM_16
7004,train,0,1.93525,16000,1,PCM_16
7005,train,5,2.035375,16000,1,PCM_16
7006,train,0,4.371,16000,1,PCM_16
7007,train,2,2.3690625,16000,1,PCM_16
7008,test,-1,2.3690625,16000,1,PCM_16
7009,train,2,2.902875,16000,1,PCM_16
7010,train,3,3.1364375,16000,1,PCM_16
7011,train,1,1.7684375,16000,1,PCM_16
7012,train,5,2.2689375,16000,1,PCM_16
7013,train,2,2.3778125,16000,1,PCM_16
7014,train,4,2.6693125,16000,1,PCM_16
7015,train,5,1.8351875,16000,1,PCM_16
7016,train,2,2.1688125,16000,1,PCM_16
7017,train,5,2.174625,16000,1,PCM_16
7018,train,2,2.6693125,16000,1,PCM_16
7019,test,-1,2.6693125,16000,1,PCM_16
7020,train,1,1.98175,16000,1,PCM_16
7021,train,2,2.380875,16000,1,PCM_16
7022,train,1,2.7694375,16000,1,PCM_16
7023,train,3,2.035375,16000,1,PCM_16
7024,train,3,1.93525,16000,1,PCM_16
7025,train,5,2.7026875,16000,1,PCM_16
7026,train,3,1.78125,16000,1,PCM_16
7027,train,0,2.06875,16000,1,PCM_16
7028,train,3,1.6501875,16000,1,PCM_16
7029,train,0,3.43675,16000,1,PCM_16
7030,train,5,2.5025,16000,1,PCM_16
7031,train,5,2.102125,16000,1,PCM_16
7032,test,-1,2.8361875,16000,1,PCM_16
7033,train,1,3.6703125,16000,1,PCM_16
7034,train,1,1.7684375,16000,1,PCM_16
7035,train,0,2.035375,16000,1,PCM_16
7036,train,4,3.8705625,16000,1,PCM_16
7037,train,5,2.002,16000,1,PCM_16
7038,train,1,2.6359375,16000,1,PCM_16
7039,test,-1,1.7350625,16000,1,PCM_16
7040,train,0,3.003,16000,1,PCM_16
7041,train,3,1.49625,16000,1,PCM_16
7042,train,1,2.0203125,16000,1,PCM_16
7043,train,4,2.7360625,16000,1,PCM_16
7044,train,0,1.56825,16000,1,PCM_16
7045,train,5,2.1785,16000,1,PCM_16
7046,train,5,2.3023125,16000,1,PCM_16
7047,train,4,2.2355625,16000,1,PCM_16
7048,train,4,2.282625,16000,1,PCM_16
7049,test,-1,2.1354375,16000,1,PCM_16
7050,train,1,1.8890625,16000,1,PCM_16
7051,train,4,4.037375,16000,1,PCM_16
7052,train,1,2.6693125,16000,1,PCM_16
7053,train,0,3.103125,16000,1,PCM_16
7054,train,1,3.003,16000,1,PCM_16
7055,train,1,3.2365625,16000,1,PCM_16
7056,train,1,2.6359375,16000,1,PCM_16
7057,train,2,4.371,16000,1,PCM_16
7058,train,2,2.663,16000,1,PCM_16
7059,train,0,2.0579375,16000,1,PCM_16
7060,test,-1,3.93725,16000,1,PCM_16
7061,train,0,2.7360625,16000,1,PCM_16
7062,train,2,3.2699375,16000,1,PCM_16
7063,test,-1,2.7360625,16000,1,PCM_16
7064,train,5,2.1688125,16000,1,PCM_16
7065,train,0,2.602625,16000,1,PCM_16
7066,train,5,1.9995625,16000,1,PCM_16
7067,test,-1,2.7026875,16000,1,PCM_16
7068,test,-1,3.7370625,16000,1,PCM_16
7069,train,3,2.3690625,16000,1,PCM_16
7070,train,2,2.2355625,16000,1,PCM_16
7071,train,2,2.43575,16000,1,PCM_16
7072,train,3,2.8361875,16000,1,PCM_16
7073,train,4,2.035375,16000,1,PCM_16
7074,train,5,3.470125,16000,1,PCM_16
7075,train,4,2.3356875,16000,1,PCM_16
7076,train,0,1.8351875,16000,1,PCM_16
7077,train,4,3.7370625,16000,1,PCM_16
7078,train,3,2.7694375,16000,1,PCM_16
7079,train,4,4.5045,16000,1,PCM_16
7080,train,2,2.1945,16000,1,PCM_16
7081,train,4,2.56925,16000,1,PCM_16
7082,train,4,3.8705,16000,1,PCM_16
7083,train,0,1.93525,16000,1,PCM_16
7084,train,3,1.7705625,16000,1,PCM_16
7085,train,2,2.165125,16000,1,PCM_16
7086,test,-1,2.06875,16000,1,PCM_16
7087,train,1,1.8211875,16000,1,PCM_16
7088,train,1,1.9066875,16000,1,PCM_16
7089,train,3,2.535875,16000,1,PCM_16
7090,train,1,1.8323125,16000,1,PCM_16
7091,train,0,1.66775,16000,1,PCM_16
7092,train,4,2.37375,16000,1,PCM_16
7093,train,4,2.6359375,16000,1,PCM_16
7094,train,1,1.8018125,16000,1,PCM_16
7095,train,2,2.8361875,16000,1,PCM_16
7096,train,3,2.0396875,16000,1,PCM_16
7097,train,4,1.93525,16000,1,PCM_16
7098,train,3,1.504625,16000,1,PCM_16
7099,test,-1,2.902875,16000,1,PCM_16
7100,train,1,2.402375,16000,1,PCM_16
7101,train,2,2.289125,16000,1,PCM_16
7102,train,2,2.402375,16000,1,PCM_16
7103,train,4,3.036375,16000,1,PCM_16
7104,train,4,2.93625,16000,1,PCM_16
7105,train,2,3.2699375,16000,1,PCM_16
7106,train,3,1.601625,16000,1,PCM_16
7107,train,5,2.402375,16000,1,PCM_16
7108,train,2,3.37,16000,1,PCM_16
7109,train,4,2.7318125,16000,1,PCM_16
7110,train,0,2.1045625,16000,1,PCM_16
7111,test,-1,2.035375,16000,1,PCM_16
7112,train,4,2.2068125,16000,1,PCM_16
7113,train,0,2.2689375,16000,1,PCM_16
7114,train,0,3.5035,16000,1,PCM_16
7115,test,-1,4.2709375,16000,1,PCM_16
7116,train,3,1.946125,16000,1,PCM_16
7117,train,3,2.8361875,16000,1,PCM_16
7118,train,2,2.7360625,16000,1,PCM_16
7119,train,0,1.8685625,16000,1,PCM_16
7120,train,3,2.3356875,16000,1,PCM_16
7121,train,5,2.6359375,16000,1,PCM_16
7122,train,4,4.2041875,16000,1,PCM_16
7123,train,3,2.1354375,16000,1,PCM_16
7124,train,4,2.8695625,16000,1,PCM_16
7125,test,-1,2.93625,16000,1,PCM_16
7126,train,3,1.515875,16000,1,PCM_16
7127,train,5,1.8805,16000,1,PCM_16
7128,train,3,2.7694375,16000,1,PCM_16
7129,train,1,2.535875,16000,1,PCM_16
7130,train,4,3.7036875,16000,1,PCM_16
7131,test,-1,2.8695,16000,1,PCM_16
7132,train,2,3.1364375,16000,1,PCM_16
7133,train,2,2.93625,16000,1,PCM_16
7134,train,3,2.43575,16000,1,PCM_16
7135,train,5,2.469125,16000,1,PCM_16
7136,train,0,2.8695,16000,1,PCM_16
7137,train,5,1.9599375,16000,1,PCM_16
7138,test,-1,3.7704375,16000,1,PCM_16
7139,train,3,2.2755625,16000,1,PCM_16
7140,test,-1,3.7370625,16000,1,PCM_16
7141,train,2,2.7694375,16000,1,PCM_16
7142,train,5,1.7684375,16000,1,PCM_16
7143,train,4,3.403375,16000,1,PCM_16
7144,train,3,2.035375,16000,1,PCM_16
7145,train,0,2.469125,16000,1,PCM_16
7146,train,3,2.102125,16000,1,PCM_16
7147,train,3,2.43575,16000,1,PCM_16
7148,train,4,4.8715625,16000,1,PCM_16
7149,train,4,2.535875,16000,1,PCM_16
7150,train,1,2.002,16000,1,PCM_16
7151,train,1,2.1688125,16000,1,PCM_16
7152,train,4,2.4549375,16000,1,PCM_16
7153,train,0,2.036,16000,1,PCM_16
7154,test,-1,2.1688125,16000,1,PCM_16
7155,train,3,3.8705625,16000,1,PCM_16
7156,train,1,2.06875,16000,1,PCM_16
7157,test,-1,2.469125,16000,1,PCM_16
7158,train,4,2.5025,16000,1,PCM_16
7159,test,-1,4.1708125,16000,1,PCM_16
7160,test,-1,3.7370625,16000,1,PCM_16
7161,train,2,2.102125,16000,1,PCM_16
7162,train,4,2.969625,16000,1,PCM_16
7163,train,3,3.2699375,16000,1,PCM_16
7164,train,1,2.535875,16000,1,PCM_16
7165,train,1,2.3356875,16000,1,PCM_16
7166,train,2,2.469125,16000,1,PCM_16
7167,train,3,2.2826875,16000,1,PCM_16
7168,train,2,3.43675,16000,1,PCM_16
7169,train,1,1.973625,16000,1,PCM_16
7170,test,-1,2.93625,16000,1,PCM_16
7171,train,0,2.1354375,16000,1,PCM_16
7172,train,2,2.2826875,16000,1,PCM_16
7173,train,2,2.47175,16000,1,PCM_16
7174,train,3,1.70175,16000,1,PCM_16
7175,train,2,3.536875,16000,1,PCM_16
7176,train,3,1.5999375,16000,1,PCM_16
7177,train,1,3.403375,16000,1,PCM_16
7178,train,2,2.5025,16000,1,PCM_16
7179,train,2,2.1415625,16000,1,PCM_16
7180,train,1,1.56825,16000,1,PCM_16
7181,train,2,2.7694375,16000,1,PCM_16
7182,train,0,3.003,16000,1,PCM_16
7183,train,5,2.1535,16000,1,PCM_16
7184,test,-1,3.637,16000,1,PCM_16
7185,train,2,2.2826875,16000,1,PCM_16
7186,train,3,2.56925,16000,1,PCM_16
7187,train,5,2.8028125,16000,1,PCM_16
7188,train,0,2.002,16000,1,PCM_16
7189,test,-1,2.7360625,16000,1,PCM_16
7190,train,0,2.3690625,16000,1,PCM_16
7191,test,-1,3.470125,16000,1,PCM_16
7192,train,0,1.4840625,16000,1,PCM_16
7193,train,3,2.1354375,16000,1,PCM_16
7194,train,1,1.9774375,16000,1,PCM_16
7195,train,5,2.1688125,16000,1,PCM_16
7196,train,3,1.5483125,16000,1,PCM_16
7197,train,3,1.7684375,16000,1,PCM_16
7198,train,3,1.477125,16000,1,PCM_16
7199,train,4,2.7026875,16000,1,PCM_16
7200,train,1,2.5025,16000,1,PCM_16
7201,train,1,2.2021875,16000,1,PCM_16
7202,test,-1,2.43575,16000,1,PCM_16
7203,train,3,2.969625,16000,1,PCM_16
7204,test,-1,1.93525,16000,1,PCM_16
7205,train,2,3.3033125,16000,1,PCM_16
7206,test,-1,2.7026875,16000,1,PCM_16
7207,train,2,2.8028125,16000,1,PCM_16
7208,train,3,1.532625,16000,1,PCM_16
7209,train,4,1.56825,16000,1,PCM_16
7210,test,-1,3.5035,16000,1,PCM_16
7211,train,0,2.34375,16000,1,PCM_16
7212,train,2,2.447125,16000,1,PCM_16
7213,train,3,2.969625,16000,1,PCM_16
7214,train,4,2.902875,16000,1,PCM_16
7215,train,2,2.269375,16000,1,PCM_16
7216,train,3,2.7694375,16000,1,PCM_16
7217,train,4,2.3768125,16000,1,PCM_16
7218,train,4,2.4549375,16000,1,PCM_16
7219,train,0,1.6960625,16000,1,PCM_16
7220,train,3,2.469125,16000,1,PCM_16
7221,train,4,2.3356875,16000,1,PCM_16
7222,train,4,1.534875,16000,1,PCM_16
7223,test,-1,2.2689375,16000,1,PCM_16
7224,test,-1,2.2689375,16000,1,PCM_16
7225,train,0,2.93625,16000,1,PCM_16
7226,train,3,2.6693125,16000,1,PCM_16
7227,train,2,2.8695,16000,1,PCM_16
7228,train,1,2.101125,16000,1,PCM_16
7229,train,2,3.7370625,16000,1,PCM_16
7230,train,5,3.103125,16000,1,PCM_16
7231,train,3,4.1374375,16000,1,PCM_16
7232,train,2,2.535875,16000,1,PCM_16
7233,train,4,4.07075,16000,1,PCM_16
7234,train,5,3.3033125,16000,1,PCM_16
7235,train,1,2.6359375,16000,1,PCM_16
7236,train,3,2.6693125,16000,1,PCM_16
7237,train,3,1.789,16000,1,PCM_16
7238,train,3,2.2021875,16000,1,PCM_16
7239,train,5,2.7026875,16000,1,PCM_16
7240,test,-1,2.2355625,16000,1,PCM_16
7241,train,2,2.93625,16000,1,PCM_16
7242,train,0,2.2826875,16000,1,PCM_16
7243,train,0,2.1688125,16000,1,PCM_16
7244,train,2,2.2755625,16000,1,PCM_16
7245,train,4,2.519125,16000,1,PCM_16
7246,test,-1,3.1698125,16000,1,PCM_16
7247,train,0,2.1169375,16000,1,PCM_16
7248,train,4,4.404375,16000,1,PCM_16
7249,train,0,2.8361875,16000,1,PCM_16
7250,train,4,2.48725,16000,1,PCM_16
7251,train,3,1.5561875,16000,1,PCM_16
7252,train,4,1.534875,16000,1,PCM_16
7253,train,1,2.1594375,16000,1,PCM_16
7254,train,5,2.211875,16000,1,PCM_16
7255,train,5,3.7370625,16000,1,PCM_16
7256,train,1,2.102125,16000,1,PCM_16
7257,train,1,1.9925,16000,1,PCM_16
7258,train,2,2.3023125,16000,1,PCM_16
7259,test,-1,4.1040625,16000,1,PCM_16
7260,train,3,1.56825,16000,1,PCM_16
7261,train,0,3.970625,16000,1,PCM_16
7262,test,-1,2.469125,16000,1,PCM_16
7263,train,3,2.93625,16000,1,PCM_16
7264,train,1,1.977875,16000,1,PCM_16
7265,train,5,2.56925,16000,1,PCM_16
7266,train,1,1.8878125,16000,1,PCM_16
7267,test,-1,1.901875,16000,1,PCM_16
7268,train,4,2.4231875,16000,1,PCM_16
7269,train,4,2.8028125,16000,1,PCM_16
7270,train,3,1.901875,16000,1,PCM_16
7271,train,0,2.7360625,16000,1,PCM_16
7272,train,4,2.102125,16000,1,PCM_16
7273,train,3,2.6693125,16000,1,PCM_16
7274,train,4,2.2826875,16000,1,PCM_16
7275,train,2,2.43575,16000,1,PCM_16
7276,train,0,3.6703125,16000,1,PCM_16
7277,train,5,2.7360625,16000,1,PCM_16
7278,train,1,2.6693125,16000,1,PCM_16
7279,test,-1,2.43575,16000,1,PCM_16
7280,test,-1,3.2031875,16000,1,PCM_16
7281,train,1,3.2699375,16000,1,PCM_16
7282,train,1,3.536875,16000,1,PCM_16
7283,train,2,2.402375,16000,1,PCM_16
7284,train,4,2.902875,16000,1,PCM_16
7285,train,5,3.2365625,16000,1,PCM_16
7286,test,-1,2.1688125,16000,1,PCM_16
7287,train,2,2.469125,16000,1,PCM_16
7288,train,0,2.56925,16000,1,PCM_16
7289,train,0,2.2505,16000,1,PCM_16
7290,test,-1,2.8028125,16000,1,PCM_16
7291,train,3,3.2699375,16000,1,PCM_16
7292,train,4,2.710875,16000,1,PCM_16
7293,train,5,2.8695625,16000,1,PCM_16
7294,train,1,2.2755625,16000,1,PCM_16
7295,train,5,3.2365625,16000,1,PCM_16
7296,test,-1,1.7684375,16000,1,PCM_16
7297,train,3,3.603625,16000,1,PCM_16
7298,test,-1,2.469125,16000,1,PCM_16
7299,train,0,2.5025,16000,1,PCM_16
7300,train,1,2.3023125,16000,1,PCM_16
7301,train,3,2.06875,16000,1,PCM_16
7302,train,1,3.003,16000,1,PCM_16
7303,train,5,2.0670625,16000,1,PCM_16
7304,train,0,1.65775,16000,1,PCM_16
7305,test,-1,3.6369375,16000,1,PCM_16
7306,train,5,1.9549375,16000,1,PCM_16
7307,train,5,2.1688125,16000,1,PCM_16
7308,train,3,1.7684375,16000,1,PCM_16
7309,train,4,2.535875,16000,1,PCM_16
7310,train,5,1.93825,16000,1,PCM_16
7311,train,0,2.8028125,16000,1,PCM_16
7312,train,3,3.2031875,16000,1,PCM_16
7313,train,2,2.1948125,16000,1,PCM_16
7314,test,-1,1.8685,16000,1,PCM_16
7315,train,2,2.8695625,16000,1,PCM_16
7316,train,3,1.5571875,16000,1,PCM_16
7317,test,-1,3.403375,16000,1,PCM_16
7318,train,3,2.7694375,16000,1,PCM_16
7319,train,4,3.8038125,16000,1,PCM_16
7320,train,3,2.035375,16000,1,PCM_16
7321,train,3,2.2826875,16000,1,PCM_16
7322,train,2,2.7694375,16000,1,PCM_16
7323,train,5,1.9186875,16000,1,PCM_16
7324,train,0,2.535875,16000,1,PCM_16
7325,train,2,2.1940625,16000,1,PCM_16
7326,train,4,3.93725,16000,1,PCM_16
7327,test,-1,2.2689375,16000,1,PCM_16
7328,test,-1,1.8351875,16000,1,PCM_16
7329,test,-1,2.535875,16000,1,PCM_16
7330,test,-1,2.902875,16000,1,PCM_16
7331,test,-1,2.3356875,16000,1,PCM_16
7332,train,5,1.8351875,16000,1,PCM_16
7333,test,-1,4.2375625,16000,1,PCM_16
7334,train,5,2.0325,16000,1,PCM_16
7335,test,-1,2.3023125,16000,1,PCM_16
7336,train,4,2.602625,16000,1,PCM_16
7337,train,4,3.2365625,16000,1,PCM_16
7338,train,5,2.535875,16000,1,PCM_16
7339,train,0,2.56925,16000,1,PCM_16
7340,train,3,2.56925,16000,1,PCM_16
7341,train,0,2.1354375,16000,1,PCM_16
7342,train,0,2.56925,16000,1,PCM_16
7343,train,5,2.1495625,16000,1,PCM_16
7344,train,1,1.9418125,16000,1,PCM_16
7345,train,4,2.34175,16000,1,PCM_16
7346,train,2,2.218875,16000,1,PCM_16
7347,train,2,2.3023125,16000,1,PCM_16
7348,train,5,2.3356875,16000,1,PCM_16
7349,test,-1,2.002,16000,1,PCM_16
7350,train,1,2.2755625,16000,1,PCM_16
7351,train,1,1.927375,16000,1,PCM_16
7352,train,4,2.2343125,16000,1,PCM_16
7353,train,3,2.43575,16000,1,PCM_16
7354,train,2,1.901875,16000,1,PCM_16
7355,train,4,2.2826875,16000,1,PCM_16
7356,train,5,2.2540625,16000,1,PCM_16
7357,train,1,2.7694375,16000,1,PCM_16
7358,train,5,1.7350625,16000,1,PCM_16
7359,train,1,3.7704375,16000,1,PCM_16
7360,train,4,3.3033125,16000,1,PCM_16
7361,train,2,4.7380625,16000,1,PCM_16
7362,train,4,3.103125,16000,1,PCM_16
7363,train,4,2.2021875,16000,1,PCM_16
7364,train,4,2.56925,16000,1,PCM_16
7365,train,4,2.396875,16000,1,PCM_16
7366,train,3,1.807125,16000,1,PCM_16
7367,train,5,1.93525,16000,1,PCM_16
7368,train,0,2.7026875,16000,1,PCM_16
7369,train,2,2.2689375,16000,1,PCM_16
7370,test,-1,2.6359375,16000,1,PCM_16
7371,train,2,2.1354375,16000,1,PCM_16
7372,train,2,2.06875,16000,1,PCM_16
7373,train,0,1.93525,16000,1,PCM_16
7374,train,2,2.2440625,16000,1,PCM_16
7375,train,4,4.1375,16000,1,PCM_16
7376,test,-1,3.003,16000,1,PCM_16
7377,train,4,2.2729375,16000,1,PCM_16
7378,train,4,4.104125,16000,1,PCM_16
7379,train,5,3.036375,16000,1,PCM_16
7380,train,1,2.5025,16000,1,PCM_16
7381,train,0,2.7694375,16000,1,PCM_16
7382,train,2,2.602625,16000,1,PCM_16
