file_id,corpus,pseudo_speaker
clip_05768,CREMA-D,CREMA-D_016
clip_05769,CREMA-D,CREMA-D_065
clip_05770,CREMA-D,CREMA-D_043
clip_05771,CREMA-D,CREMA-D_062
clip_05772,CREMA-D,CREMA-D_033
clip_05773,TESS,TESS_000
clip_05774,CREMA-D,CREMA-D_069
clip_05775,CREMA-D,CREMA-D_068
clip_05776,CREMA-D,CREMA-D_033
clip_05777,TESS,TESS_001
clip_05778,CREMA-D,CREMA-D_041
clip_05779,RAVDESS,RAVDESS_005
clip_05780,CREMA-D,CREMA-D_063
clip_05781,RAVDESS,RAVDESS_002
clip_05782,CREMA-D,CREMA-D_060
clip_05783,CREMA-D,CREMA-D_038
clip_05784,CREMA-D,CREMA-D_067
clip_05785,RAVDESS,RAVDESS_018
clip_05786,CREMA-D,CREMA-D_017
clip_05788,CREMA-D,CREMA-D_040
clip_05791,CREMA-D,CREMA-D_065
clip_05792,CREMA-D,CREMA-D_022
clip_05793,TESS,TESS_000
clip_05795,TESS,TESS_001
clip_05796,CREMA-D,CREMA-D_058
clip_05797,CREMA-D,CREMA-D_062
clip_05798,TESS,TESS_000
clip_05799,CREMA-D,CREMA-D_065
clip_05800,CREMA-D,CREMA-D_019
clip_05801,CREMA-D,CREMA-D_049
clip_05802,TESS,TESS_000
clip_05803,TESS,TESS_000
clip_05805,CREMA-D,CREMA-D_056
clip_05806,RAVDESS,RAVDESS_002
clip_05807,TESS,TESS_001
clip_05810,CREMA-D,CREMA-D_016
clip_05811,RAVDESS,RAVDESS_016
clip_05812,CREMA-D,CREMA-D_059
clip_05813,CREMA-D,CREMA-D_038
clip_05814,CREMA-D,CREMA-D_024
clip_05815,CREMA-D,CREMA-D_056
clip_05816,CREMA-D,CREMA-D_058
clip_05820,CREMA-D,CREMA-D_026
clip_05821,CREMA-D,CREMA-D_000
clip_05822,CREMA-D,CREMA-D_009
clip_05823,TESS,TESS_001
clip_05826,CREMA-D,CREMA-D_032
clip_05827,CREMA-D,CREMA-D_030
clip_05829,CREMA-D,CREMA-D_068
clip_05830,CREMA-D,CREMA-D_046
clip_05831,CREMA-D,CREMA-D_017
clip_05832,TESS,TESS_001
clip_05833,CREMA-D,CREMA-D_034
clip_05834,RAVDESS,RAVDESS_005
clip_05835,TESS,TESS_000
clip_05838,RAVDESS,RAVDESS_007
clip_05839,TESS,TESS_000
clip_05841,CREMA-D,CREMA-D_068
clip_05842,CREMA-D,CREMA-D_052
clip_05843,TESS,TESS_000
clip_05844,CREMA-D,CREMA-D_053
clip_05845,CREMA-D,CREMA-D_031
clip_05846,CREMA-D,CREMA-D_047
clip_05847,CREMA-D,CREMA-D_044
clip_05848,CREMA-D,CREMA-D_056
clip_05849,CREMA-D,CREMA-D_051
clip_05850,TESS,TESS_000
clip_05851,CREMA-D,CREMA-D_063
clip_05852,CREMA-D,CREMA-D_029
clip_05853,CREMA-D,CREMA-D_010
clip_05854,TESS,TESS_001
clip_05855,TESS,TESS_000
clip_05856,CREMA-D,CREMA-D_032
clip_05857,CREMA-D,CREMA-D_067
clip_05859,TESS,TESS_000
clip_05860,CREMA-D,CREMA-D_057
clip_05861,CREMA-D,CREMA-D_054
clip_05863,TESS,TESS_000
clip_05864,CREMA-D,CREMA-D_036
clip_05865,TESS,TESS_001
clip_05866,CREMA-D,CREMA-D_032
clip_05867,CREMA-D,CREMA-D_019
clip_05868,CREMA-D,CREMA-D_003
clip_05869,RAVDESS,RAVDESS_007
clip_05870,CREMA-D,CREMA-D_010
clip_05871,CREMA-D,CREMA-D_071
clip_05872,TESS,TESS_000
clip_05874,RAVDESS,RAVDESS_019
clip_05876,CREMA-D,CREMA-D_024
clip_05877,CREMA-D,CREMA-D_023
clip_05879,CREMA-D,CREMA-D_052
clip_05880,CREMA-D,CREMA-D_003
clip_05881,CREMA-D,CREMA-D_034
clip_05882,CREMA-D,CREMA-D_009
clip_05884,TESS,TESS_001
clip_05885,CREMA-D,CREMA-D_071
clip_05886,TESS,TESS_001
clip_05887,TESS,TESS_001
clip_05888,CREMA-D,CREMA-D_008
clip_05890,TESS,TESS_000
clip_05892,CREMA-D,CREMA-D_050
clip_05893,TESS,TESS_001
clip_05894,RAVDESS,RAVDESS_008
clip_05895,TESS,TESS_000
clip_05896,RAVDESS,RAVDESS_012
clip_05898,CREMA-D,CREMA-D_017
clip_05899,CREMA-D,CREMA-D_036
clip_05900,CREMA-D,CREMA-D_028
clip_05902,TESS,TESS_001
clip_05905,CREMA-D,CREMA-D_010
clip_05906,TESS,TESS_000
clip_05907,CREMA-D,CREMA-D_034
clip_05908,CREMA-D,CREMA-D_027
clip_05909,CREMA-D,CREMA-D_039
clip_05910,CREMA-D,CREMA-D_066
clip_05911,CREMA-D,CREMA-D_008
clip_05912,CREMA-D,CREMA-D_006
clip_05913,CREMA-D,CREMA-D_038
clip_05914,TESS,TESS_000
clip_05915,CREMA-D,CREMA-D_030
clip_05916,CREMA-D,CREMA-D_024
clip_05917,RAVDESS,RAVDESS_004
clip_05919,CREMA-D,CREMA-D_049
clip_05920,RAVDESS,RAVDESS_015
clip_05921,TESS,TESS_001
clip_05922,CREMA-D,CREMA-D_065
clip_05923,TESS,TESS_001
clip_05925,CREMA-D,CREMA-D_019
clip_05926,RAVDESS,RAVDESS_002
clip_05928,CREMA-D,CREMA-D_049
clip_05929,CREMA-D,CREMA-D_010
clip_05930,TESS,TESS_000
clip_05931,CREMA-D,CREMA-D_026
clip_05932,TESS,TESS_001
clip_05933,CREMA-D,CREMA-D_021
clip_05934,CREMA-D,CREMA-D_067
clip_05935,CREMA-D,CREMA-D_011
clip_05937,TESS,TESS_000
clip_05938,CREMA-D,CREMA-D_037
clip_05939,TESS,TESS_001
clip_05940,CREMA-D,CREMA-D_067
clip_05941,CREMA-D,CREMA-D_045
clip_05942,CREMA-D,CREMA-D_012
clip_05943,CREMA-D,CREMA-D_045
clip_05944,CREMA-D,CREMA-D_032
clip_05945,TESS,TESS_001
clip_05946,CREMA-D,CREMA-D_028
clip_05949,RAVDESS,RAVDESS_009
clip_05950,TESS,TESS_000
clip_05951,TESS,TESS_001
clip_05952,CREMA-D,CREMA-D_023
clip_05953,CREMA-D,CREMA-D_071
clip_05954,CREMA-D,CREMA-D_043
clip_05956,CREMA-D,CREMA-D_011
clip_05958,TESS,TESS_000
clip_05961,CREMA-D,CREMA-D_062
clip_05962,CREMA-D,CREMA-D_055
clip_05963,TESS,TESS_000
clip_05964,CREMA-D,CREMA-D_055
clip_05965,TESS,TESS_001
clip_05967,TESS,TESS_001
clip_05969,CREMA-D,CREMA-D_018
clip_05970,TESS,TESS_001
clip_05971,CREMA-D,CREMA-D_043
clip_05973,CREMA-D,CREMA-D_003
clip_05974,CREMA-D,CREMA-D_071
clip_05975,TESS,TESS_000
clip_05976,CREMA-D,CREMA-D_063
clip_05977,CREMA-D,CREMA-D_059
clip_05980,CREMA-D,CREMA-D_049
clip_05981,CREMA-D,CREMA-D_041
clip_05982,TESS,TESS_000
clip_05983,CREMA-D,CREMA-D_030
clip_05984,TESS,TESS_001
clip_05985,CREMA-D,CREMA-D_011
clip_05987,CREMA-D,CREMA-D_060
clip_05988,CREMA-D,CREMA-D_004
clip_05989,CREMA-D,CREMA-D_062
clip_05990,TESS,TESS_000
clip_05991,CREMA-D,CREMA-D_020
clip_05995,CREMA-D,CREMA-D_012
clip_05996,CREMA-D,CREMA-D_045
clip_05997,CREMA-D,CREMA-D_006
clip_05998,CREMA-D,CREMA-D_061
clip_06001,CREMA-D,CREMA-D_067
clip_06002,CREMA-D,CREMA-D_031
clip_06004,CREMA-D,CREMA-D_033
clip_06005,RAVDESS,RAVDESS_011
clip_06006,CREMA-D,CREMA-D_057
clip_06008,TESS,TESS_001
clip_06009,CREMA-D,CREMA-D_056
clip_06010,RAVDESS,RAVDESS_006
clip_06011,RAVDESS,RAVDESS_018
clip_06012,CREMA-D,CREMA-D_004
clip_06013,TESS,TESS_000
clip_06014,CREMA-D,CREMA-D_023
clip_06017,CREMA-D,CREMA-D_071
clip_06018,CREMA-D,CREMA-D_030
clip_06020,TESS,TESS_001
clip_06021,TESS,TESS_001
clip_06022,CREMA-D,CREMA-D_016
clip_06023,TESS,TESS_000
clip_06024,CREMA-D,CREMA-D_005
clip_06025,RAVDESS,RAVDESS_001
clip_06026,CREMA-D,CREMA-D_035
clip_06028,CREMA-D,CREMA-D_025
clip_06029,CREMA-D,CREMA-D_065
clip_06030,TESS,TESS_000
clip_06031,TESS,TESS_001
clip_06032,CREMA-D,CREMA-D_037
clip_06034,CREMA-D,CREMA-D_069
clip_06035,CREMA-D,CREMA-D_001
clip_06036,TESS,TESS_000
clip_06037,CREMA-D,CREMA-D_043
clip_06038,TESS,TESS_000
clip_06039,CREMA-D,CREMA-D_017
clip_06040,CREMA-D,CREMA-D_003
clip_06041,TESS,TESS_001
clip_06042,CREMA-D,CREMA-D_027
clip_06043,TESS,TESS_001
clip_06044,TESS,TESS_000
clip_06045,TESS,TESS_001
clip_06047,RAVDESS,RAVDESS_002
clip_06049,CREMA-D,CREMA-D_024
clip_06050,TESS,TESS_001
clip_06051,CREMA-D,CREMA-D_044
clip_06052,TESS,TESS_000
clip_06053,CREMA-D,CREMA-D_011
clip_06054,CREMA-D,CREMA-D_065
clip_06055,CREMA-D,CREMA-D_040
clip_06056,CREMA-D,CREMA-D_016
clip_06058,CREMA-D,CREMA-D_068
clip_06059,CREMA-D,CREMA-D_005
clip_06060,RAVDESS,RAVDESS_016
clip_06061,CREMA-D,CREMA-D_044
clip_06062,CREMA-D,CREMA-D_059
clip_06063,CREMA-D,CREMA-D_013
clip_06064,CREMA-D,CREMA-D_005
clip_06066,CREMA-D,CREMA-D_020
clip_06067,CREMA-D,CREMA-D_009
clip_06068,CREMA-D,CREMA-D_070
clip_06069,CREMA-D,CREMA-D_021
clip_06070,TESS,TESS_000
clip_06071,CREMA-D,CREMA-D_045
clip_06072,CREMA-D,CREMA-D_052
clip_06073,CREMA-D,CREMA-D_008
clip_06074,CREMA-D,CREMA-D_062
clip_06075,TESS,TESS_001
clip_06076,CREMA-D,CREMA-D_062
clip_06077,TESS,TESS_001
clip_06079,TESS,TESS_000
clip_06080,CREMA-D,CREMA-D_063
clip_06081,CREMA-D,CREMA-D_052
clip_06082,CREMA-D,CREMA-D_057
clip_06083,CREMA-D,CREMA-D_066
clip_06084,CREMA-D,CREMA-D_008
clip_06086,CREMA-D,CREMA-D_003
clip_06087,CREMA-D,CREMA-D_063
clip_06088,CREMA-D,CREMA-D_043
clip_06089,TESS,TESS_001
clip_06090,CREMA-D,CREMA-D_029
clip_06092,CREMA-D,CREMA-D_001
clip_06094,CREMA-D,CREMA-D_062
clip_06095,CREMA-D,CREMA-D_054
clip_06097,CREMA-D,CREMA-D_022
clip_06098,CREMA-D,CREMA-D_025
clip_06099,TESS,TESS_001
clip_06101,CREMA-D,CREMA-D_064
clip_06103,CREMA-D,CREMA-D_064
clip_06104,CREMA-D,CREMA-D_053
clip_06105,CREMA-D,CREMA-D_004
clip_06108,CREMA-D,CREMA-D_069
clip_06109,TESS,TESS_001
clip_06110,CREMA-D,CREMA-D_036
clip_06111,CREMA-D,CREMA-D_001
clip_06112,CREMA-D,CREMA-D_060
clip_06113,CREMA-D,CREMA-D_030
clip_06114,CREMA-D,CREMA-D_012
clip_06115,RAVDESS,RAVDESS_010
clip_06116,RAVDESS,RAVDESS_005
clip_06117,RAVDESS,RAVDESS_014
clip_06118,TESS,TESS_001
clip_06119,TESS,TESS_001
clip_06120,CREMA-D,CREMA-D_031
clip_06121,TESS,TESS_000
clip_06122,CREMA-D,CREMA-D_051
clip_06123,TESS,TESS_000
clip_06124,CREMA-D,CREMA-D_021
clip_06125,TESS,TESS_000
clip_06127,CREMA-D,CREMA-D_068
clip_06128,TESS,TESS_000
clip_06129,CREMA-D,CREMA-D_065
clip_06130,TESS,TESS_000
clip_06131,CREMA-D,CREMA-D_019
clip_06132,TESS,TESS_001
clip_06133,CREMA-D,CREMA-D_035
clip_06134,RAVDESS,RAVDESS_009
clip_06135,TESS,TESS_001
clip_06136,RAVDESS,RAVDESS_012
clip_06137,CREMA-D,CREMA-D_063
clip_06138,TESS,TESS_001
clip_06139,TESS,TESS_001
clip_06140,CREMA-D,CREMA-D_059
clip_06141,CREMA-D,CREMA-D_039
clip_06142,CREMA-D,CREMA-D_059
clip_06143,CREMA-D,CREMA-D_065
clip_06144,CREMA-D,CREMA-D_047
clip_06145,TESS,TESS_001
clip_06146,CREMA-D,CREMA-D_002
clip_06148,CREMA-D,CREMA-D_020
clip_06149,CREMA-D,CREMA-D_015
clip_06150,CREMA-D,CREMA-D_019
clip_06151,CREMA-D,CREMA-D_061
clip_06152,CREMA-D,CREMA-D_049
clip_06153,CREMA-D,CREMA-D_036
clip_06154,CREMA-D,CREMA-D_011
clip_06156,CREMA-D,CREMA-D_055
clip_06158,CREMA-D,CREMA-D_045
clip_06159,CREMA-D,CREMA-D_003
clip_06160,CREMA-D,CREMA-D_036
clip_06162,CREMA-D,CREMA-D_028
clip_06163,CREMA-D,CREMA-D_038
clip_06164,CREMA-D,CREMA-D_002
clip_06165,CREMA-D,CREMA-D_013
clip_06166,CREMA-D,CREMA-D_051
clip_06167,TESS,TESS_001
clip_06168,CREMA-D,CREMA-D_054
clip_06169,CREMA-D,CREMA-D_034
clip_06170,CREMA-D,CREMA-D_061
clip_06171,CREMA-D,CREMA-D_044
clip_06172,CREMA-D,CREMA-D_033
clip_06173,CREMA-D,CREMA-D_042
clip_06174,TESS,TESS_001
clip_06175,TESS,TESS_000
clip_06176,CREMA-D,CREMA-D_016
clip_06177,CREMA-D,CREMA-D_001
clip_06178,TESS,TESS_001
clip_06179,CREMA-D,CREMA-D_011
clip_06180,CREMA-D,CREMA-D_009
clip_06181,CREMA-D,CREMA-D_063
clip_06182,CREMA-D,CREMA-D_025
clip_06183,TESS,TESS_000
clip_06184,CREMA-D,CREMA-D_014
clip_06185,CREMA-D,CREMA-D_043
clip_06186,TESS,TESS_001
clip_06187,CREMA-D,CREMA-D_002
clip_06188,CREMA-D,CREMA-D_030
clip_06189,CREMA-D,CREMA-D_065
clip_06190,CREMA-D,CREMA-D_005
clip_06191,CREMA-D,CREMA-D_055
clip_06193,CREMA-D,CREMA-D_018
clip_06195,TESS,TESS_000
clip_06196,TESS,TESS_000
clip_06197,TESS,TESS_000
clip_06198,TESS,TESS_000
clip_06199,CREMA-D,CREMA-D_024
clip_06200,CREMA-D,CREMA-D_044
clip_06201,CREMA-D,CREMA-D_042
clip_06202,CREMA-D,CREMA-D_014
clip_06206,CREMA-D,CREMA-D_038
clip_06207,RAVDESS,RAVDESS_001
clip_06208,TESS,TESS_001
clip_06209,CREMA-D,CREMA-D_036
clip_06210,CREMA-D,CREMA-D_002
clip_06211,CREMA-D,CREMA-D_008
clip_06212,CREMA-D,CREMA-D_029
clip_06213,CREMA-D,CREMA-D_034
clip_06214,RAVDESS,RAVDESS_016
clip_06217,CREMA-D,CREMA-D_027
clip_06218,TESS,TESS_001
clip_06220,TESS,TESS_000
clip_06221,CREMA-D,CREMA-D_009
clip_06222,RAVDESS,RAVDESS_007
clip_06223,CREMA-D,CREMA-D_002
clip_06224,TESS,TESS_001
clip_06225,TESS,TESS_000
clip_06227,CREMA-D,CREMA-D_061
clip_06228,TESS,TESS_000
clip_06229,TESS,TESS_001
clip_06230,CREMA-D,CREMA-D_033
clip_06231,TESS,TESS_001
clip_06232,CREMA-D,CREMA-D_021
clip_06233,CREMA-D,CREMA-D_033
clip_06234,CREMA-D,CREMA-D_063
clip_06235,CREMA-D,CREMA-D_038
clip_06236,TESS,TESS_001
clip_06237,TESS,TESS_000
clip_06238,CREMA-D,CREMA-D_063
clip_06239,CREMA-D,CREMA-D_053
clip_06241,RAVDESS,RAVDESS_014
clip_06242,CREMA-D,CREMA-D_001
clip_06243,TESS,TESS_001
clip_06244,RAVDESS,RAVDESS_011
clip_06245,CREMA-D,CREMA-D_001
clip_06246,TESS,TESS_001
clip_06247,CREMA-D,CREMA-D_010
clip_06249,CREMA-D,CREMA-D_048
clip_06251,CREMA-D,CREMA-D_037
clip_06252,RAVDESS,RAVDESS_010
clip_06253,CREMA-D,CREMA-D_056
clip_06254,CREMA-D,CREMA-D_036
clip_06256,CREMA-D,CREMA-D_027
clip_06257,CREMA-D,CREMA-D_023
clip_06258,CREMA-D,CREMA-D_068
clip_06259,CREMA-D,CREMA-D_049
clip_06260,CREMA-D,CREMA-D_006
clip_06261,CREMA-D,CREMA-D_012
clip_06263,RAVDESS,RAVDESS_015
clip_06265,CREMA-D,CREMA-D_046
clip_06266,CREMA-D,CREMA-D_018
clip_06267,CREMA-D,CREMA-D_063
clip_06268,TESS,TESS_001
clip_06269,CREMA-D,CREMA-D_046
clip_06270,CREMA-D,CREMA-D_046
clip_06271,CREMA-D,CREMA-D_029
clip_06272,TESS,TESS_000
clip_06273,TESS,TESS_001
clip_06274,CREMA-D,CREMA-D_002
clip_06275,CREMA-D,CREMA-D_032
clip_06276,TESS,TESS_000
clip_06277,CREMA-D,CREMA-D_002
clip_06278,CREMA-D,CREMA-D_026
clip_06279,TESS,TESS_000
clip_06280,TESS,TESS_001
clip_06281,RAVDESS,RAVDESS_015
clip_06282,TESS,TESS_001
clip_06283,CREMA-D,CREMA-D_011
clip_06285,CREMA-D,CREMA-D_003
clip_06286,CREMA-D,CREMA-D_032
clip_06287,CREMA-D,CREMA-D_049
clip_06288,CREMA-D,CREMA-D_016
clip_06289,CREMA-D,CREMA-D_048
clip_06290,TESS,TESS_000
clip_06291,RAVDESS,RAVDESS_006
clip_06292,CREMA-D,CREMA-D_066
clip_06293,CREMA-D,CREMA-D_058
clip_06294,CREMA-D,CREMA-D_005
clip_06295,CREMA-D,CREMA-D_018
clip_06296,CREMA-D,CREMA-D_009
clip_06297,RAVDESS,RAVDESS_013
clip_06298,CREMA-D,CREMA-D_045
clip_06299,CREMA-D,CREMA-D_071
clip_06300,CREMA-D,CREMA-D_051
clip_06301,CREMA-D,CREMA-D_052
clip_06302,RAVDESS,RAVDESS_017
clip_06303,UNKNOWN,UNKNOWN_pool
clip_06304,TESS,TESS_001
clip_06305,CREMA-D,CREMA-D_010
clip_06306,TESS,TESS_001
clip_06307,TESS,TESS_000
clip_06308,CREMA-D,CREMA-D_062
clip_06310,TESS,TESS_000
clip_06311,TESS,TESS_000
clip_06312,CREMA-D,CREMA-D_067
clip_06313,CREMA-D,CREMA-D_051
clip_06314,CREMA-D,CREMA-D_007
clip_06315,TESS,TESS_001
clip_06316,CREMA-D,CREMA-D_050
clip_06317,CREMA-D,CREMA-D_067
clip_06318,TESS,TESS_001
clip_06319,CREMA-D,CREMA-D_034
clip_06320,TESS,TESS_001
clip_06321,CREMA-D,CREMA-D_053
clip_06322,TESS,TESS_001
clip_06323,TESS,TESS_001
clip_06324,CREMA-D,CREMA-D_039
clip_06325,RAVDESS,RAVDESS_009
clip_06326,TESS,TESS_000
clip_06327,TESS,TESS_000
clip_06328,CREMA-D,CREMA-D_048
clip_06329,CREMA-D,CREMA-D_063
clip_06330,CREMA-D,CREMA-D_028
clip_06331,TESS,TESS_000
clip_06332,CREMA-D,CREMA-D_045
clip_06333,CREMA-D,CREMA-D_046
clip_06334,CREMA-D,CREMA-D_022
clip_06335,CREMA-D,CREMA-D_068
clip_06336,CREMA-D,CREMA-D_058
clip_06341,RAVDESS,RAVDESS_012
clip_06342,CREMA-D,CREMA-D_030
clip_06343,CREMA-D,CREMA-D_013
clip_06344,CREMA-D,CREMA-D_002
clip_06348,CREMA-D,CREMA-D_002
clip_06349,CREMA-D,CREMA-D_017
clip_06350,CREMA-D,CREMA-D_049
clip_06351,TESS,TESS_000
clip_06352,CREMA-D,CREMA-D_068
clip_06353,CREMA-D,CREMA-D_064
clip_06354,CREMA-D,CREMA-D_035
clip_06355,CREMA-D,CREMA-D_059
clip_06356,CREMA-D,CREMA-D_047
clip_06357,CREMA-D,CREMA-D_020
clip_06358,CREMA-D,CREMA-D_024
clip_06359,CREMA-D,CREMA-D_003
clip_06360,CREMA-D,CREMA-D_069
clip_06361,CREMA-D,CREMA-D_019
clip_06363,RAVDESS,RAVDESS_003
clip_06364,CREMA-D,CREMA-D_001
clip_06365,TESS,TESS_001
clip_06366,CREMA-D,CREMA-D_049
clip_06367,CREMA-D,CREMA-D_063
clip_06368,TESS,TESS_001
clip_06369,TESS,TESS_000
clip_06370,CREMA-D,CREMA-D_067
clip_06371,CREMA-D,CREMA-D_037
clip_06372,CREMA-D,CREMA-D_057
clip_06374,CREMA-D,CREMA-D_044
clip_06375,CREMA-D,CREMA-D_022
clip_06376,CREMA-D,CREMA-D_020
clip_06377,CREMA-D,CREMA-D_014
clip_06378,CREMA-D,CREMA-D_019
clip_06380,TESS,TESS_001
clip_06381,CREMA-D,CREMA-D_062
clip_06382,CREMA-D,CREMA-D_042
clip_06383,TESS,TESS_000
clip_06384,CREMA-D,CREMA-D_055
clip_06385,TESS,TESS_000
clip_06386,CREMA-D,CREMA-D_060
clip_06387,RAVDESS,RAVDESS_012
clip_06388,CREMA-D,CREMA-D_066
clip_06389,CREMA-D,CREMA-D_066
clip_06390,CREMA-D,CREMA-D_036
clip_06392,CREMA-D,CREMA-D_048
clip_06393,CREMA-D,CREMA-D_000
clip_06395,RAVDESS,RAVDESS_000
clip_06396,CREMA-D,CREMA-D_051
clip_06397,CREMA-D,CREMA-D_069
clip_06398,CREMA-D,CREMA-D_056
clip_06399,CREMA-D,CREMA-D_017
clip_06400,TESS,TESS_001
clip_06401,CREMA-D,CREMA-D_008
clip_06402,TESS,TESS_000
clip_06404,CREMA-D,CREMA-D_006
clip_06405,CREMA-D,CREMA-D_007
clip_06406,CREMA-D,CREMA-D_071
clip_06407,CREMA-D,CREMA-D_006
clip_06408,TESS,TESS_000
clip_06409,TESS,TESS_000
clip_06410,UNKNOWN,UNKNOWN_pool
clip_06411,CREMA-D,CREMA-D_062
clip_06412,CREMA-D,CREMA-D_063
clip_06413,TESS,TESS_001
clip_06414,CREMA-D,CREMA-D_014
clip_06415,CREMA-D,CREMA-D_017
clip_06416,TESS,TESS_000
clip_06417,CREMA-D,CREMA-D_030
clip_06418,CREMA-D,CREMA-D_032
clip_06419,TESS,TESS_001
clip_06420,CREMA-D,CREMA-D_061
clip_06421,CREMA-D,CREMA-D_044
clip_06422,TESS,TESS_000
clip_06423,TESS,TESS_001
clip_06424,CREMA-D,CREMA-D_066
clip_06425,CREMA-D,CREMA-D_009
clip_06426,CREMA-D,CREMA-D_012
clip_06427,CREMA-D,CREMA-D_069
clip_06429,RAVDESS,RAVDESS_008
clip_06430,CREMA-D,CREMA-D_031
clip_06431,CREMA-D,CREMA-D_003
clip_06432,RAVDESS,RAVDESS_019
clip_06433,CREMA-D,CREMA-D_025
clip_06434,CREMA-D,CREMA-D_006
clip_06435,TESS,TESS_000
clip_06436,CREMA-D,CREMA-D_019
clip_06437,CREMA-D,CREMA-D_066
clip_06438,CREMA-D,CREMA-D_031
clip_06440,CREMA-D,CREMA-D_018
clip_06441,CREMA-D,CREMA-D_058
clip_06442,CREMA-D,CREMA-D_007
clip_06443,TESS,TESS_001
clip_06445,CREMA-D,CREMA-D_002
clip_06446,TESS,TESS_001
clip_06448,CREMA-D,CREMA-D_031
clip_06449,CREMA-D,CREMA-D_014
clip_06450,CREMA-D,CREMA-D_002
clip_06452,TESS,TESS_000
clip_06454,TESS,TESS_000
clip_06455,CREMA-D,CREMA-D_066
clip_06456,CREMA-D,CREMA-D_052
clip_06457,CREMA-D,CREMA-D_034
clip_06458,TESS,TESS_000
clip_06460,CREMA-D,CREMA-D_043
clip_06461,CREMA-D,CREMA-D_040
clip_06463,TESS,TESS_001
clip_06464,CREMA-D,CREMA-D_062
clip_06465,TESS,TESS_000
clip_06466,CREMA-D,CREMA-D_037
clip_06467,CREMA-D,CREMA-D_018
clip_06468,CREMA-D,CREMA-D_027
clip_06469,CREMA-D,CREMA-D_001
clip_06470,CREMA-D,CREMA-D_065
clip_06471,CREMA-D,CREMA-D_040
clip_06472,TESS,TESS_001
clip_06473,CREMA-D,CREMA-D_009
clip_06474,RAVDESS,RAVDESS_002
clip_06475,TESS,TESS_001
clip_06477,CREMA-D,CREMA-D_029
clip_06478,CREMA-D,CREMA-D_006
clip_06479,CREMA-D,CREMA-D_010
clip_06480,CREMA-D,CREMA-D_019
clip_06481,TESS,TESS_001
clip_06482,TESS,TESS_000
clip_06483,CREMA-D,CREMA-D_044
clip_06484,CREMA-D,CREMA-D_014
clip_06485,RAVDESS,RAVDESS_016
clip_06487,CREMA-D,CREMA-D_003
clip_06488,TESS,TESS_001
clip_06490,CREMA-D,CREMA-D_005
clip_06491,TESS,TESS_000
clip_06492,CREMA-D,CREMA-D_001
clip_06493,CREMA-D,CREMA-D_055
clip_06494,RAVDESS,RAVDESS_000
clip_06495,CREMA-D,CREMA-D_059
clip_06496,TESS,TESS_000
clip_06497,CREMA-D,CREMA-D_032
clip_06498,CREMA-D,CREMA-D_034
clip_06499,CREMA-D,CREMA-D_049
clip_06500,CREMA-D,CREMA-D_060
clip_06502,CREMA-D,CREMA-D_022
clip_06503,CREMA-D,CREMA-D_019
clip_06504,CREMA-D,CREMA-D_034
clip_06505,UNKNOWN,UNKNOWN_pool
clip_06506,CREMA-D,CREMA-D_056
clip_06507,CREMA-D,CREMA-D_008
clip_06508,CREMA-D,CREMA-D_055
clip_06509,CREMA-D,CREMA-D_041
clip_06510,CREMA-D,CREMA-D_052
clip_06511,CREMA-D,CREMA-D_063
clip_06513,CREMA-D,CREMA-D_025
clip_06514,CREMA-D,CREMA-D_063
clip_06515,CREMA-D,CREMA-D_055
clip_06518,CREMA-D,CREMA-D_020
clip_06519,UNKNOWN,UNKNOWN_pool
clip_06520,CREMA-D,CREMA-D_065
clip_06521,CREMA-D,CREMA-D_054
clip_06524,CREMA-D,CREMA-D_054
clip_06525,TESS,TESS_000
clip_06526,CREMA-D,CREMA-D_034
clip_06527,CREMA-D,CREMA-D_067
clip_06528,CREMA-D,CREMA-D_047
clip_06529,TESS,TESS_001
clip_06530,RAVDESS,RAVDESS_010
clip_06531,CREMA-D,CREMA-D_028
clip_06532,RAVDESS,RAVDESS_014
clip_06533,CREMA-D,CREMA-D_060
clip_06534,CREMA-D,CREMA-D_065
clip_06535,TESS,TESS_000
clip_06536,TESS,TESS_001
clip_06537,CREMA-D,CREMA-D_033
clip_06539,CREMA-D,CREMA-D_012
clip_06540,CREMA-D,CREMA-D_022
clip_06541,CREMA-D,CREMA-D_036
clip_06543,CREMA-D,CREMA-D_000
clip_06544,RAVDESS,RAVDESS_014
clip_06546,TESS,TESS_000
clip_06547,CREMA-D,CREMA-D_033
clip_06548,CREMA-D,CREMA-D_046
clip_06549,CREMA-D,CREMA-D_062
clip_06550,CREMA-D,CREMA-D_048
clip_06552,RAVDESS,RAVDESS_005
clip_06553,CREMA-D,CREMA-D_009
clip_06554,TESS,TESS_000
clip_06555,CREMA-D,CREMA-D_064
clip_06557,CREMA-D,CREMA-D_044
clip_06558,CREMA-D,CREMA-D_045
clip_06559,RAVDESS,RAVDESS_005
clip_06561,CREMA-D,CREMA-D_004
clip_06562,CREMA-D,CREMA-D_026
clip_06563,CREMA-D,CREMA-D_057
clip_06564,TESS,TESS_001
clip_06565,TESS,TESS_000
clip_06566,CREMA-D,CREMA-D_044
clip_06567,CREMA-D,CREMA-D_054
clip_06568,CREMA-D,CREMA-D_066
clip_06570,TESS,TESS_000
clip_06571,TESS,TESS_000
clip_06572,TESS,TESS_001
clip_06573,CREMA-D,CREMA-D_062
clip_06574,CREMA-D,CREMA-D_002
clip_06575,CREMA-D,CREMA-D_047
